continent;country;domain;size_bytes;height_px;width_px
Südamerika;Ecuador;www.gestionderiesgos.gob.ec;1476434;1161;1920
Südamerika;Ecuador;www.gestiondocumental.gob.ec;1095849;1080;1920
Südamerika;Ecuador;www.gob.ec;1345546;2359;1920
Südamerika;Ecuador;www.iess.gob.ec;480280;3029;2168
Südamerika;Ecuador;www.inclusion.gob.ec;1515744;1355;1920
Südamerika;Ecuador;www.mercadolibre.com.ec;21389;1080;1920
Südamerika;Ecuador;www.metroecuador.com.ec;704289;4788;1920
Südamerika;Ecuador;www.primicias.ec;2894481;11605;1920
Südamerika;Ecuador;www.produbanco.com.ec;1156674;2542;1920
Südamerika;Ecuador;www.registrocivil.gob.ec;1426434;1080;1920
Südamerika;Ecuador;www.senescyt.gob.ec;1178652;1080;1920
Südamerika;Ecuador;www.servientrega.com.ec;1288959;6534;1920
Südamerika;Ecuador;www.tia.com.ec;3566168;5055;1920
Südamerika;Ecuador;www.tickets.superticket.ec;44523;1080;1920
Südamerika;Ecuador;z-library.ec;1250198;3970;1920
Nordamerika;El Salvador;admacad.udb.edu.sv;92008;1080;1920
Nordamerika;El Salvador;agenciasway.com.sv;3874687;4367;1920
Nordamerika;El Salvador;ak.sv;765965;1080;1920
Nordamerika;El Salvador;app.nequi.com.sv;4176451;5214;1920
Nordamerika;El Salvador;apps.csj.gob.sv;86484;1080;1920
Nordamerika;El Salvador;apps.itca.edu.sv;890665;1080;1920
Nordamerika;El Salvador;aprendes.edu.gob.sv;754099;1080;1920
Nordamerika;El Salvador;aulavirtual.ansp.edu.sv;1214793;1351;1920
Nordamerika;El Salvador;ayuda.tigo.com.sv;15358;1080;1920
Nordamerika;El Salvador;bancaempresaplus.davivienda.com.sv;85591;1080;1920
Nordamerika;El Salvador;betpro.sv;8511;1080;1920
Nordamerika;El Salvador;campus.univo.edu.sv;844940;1688;1920
Nordamerika;El Salvador;desarrollohumano.mined.gob.sv;45527;1080;1920
Nordamerika;El Salvador;diario.elmundo.sv;1479245;3096;1920
Nordamerika;El Salvador;ecampus.uca.edu.sv;520553;3257;1920
Nordamerika;El Salvador;educacionambiental.ambiente.gob.sv;87713;1080;1920
Nordamerika;El Salvador;eel.ues.edu.sv;130442;1080;1920
Nordamerika;El Salvador;enlinea.davivienda.com.sv;84174;1080;1920
Nordamerika;El Salvador;estudiantes.ugb.edu.sv;65780;1080;1920
Nordamerika;El Salvador;estudiantes.usam.edu.sv;1076635;1080;1920
Nordamerika;El Salvador;evaluaciones.mined.gob.sv;35711;1080;1920
Nordamerika;El Salvador;evutla.edu.sv;607614;1080;1920
Nordamerika;El Salvador;formacion.srs.gob.sv;2423572;4523;1920
Nordamerika;El Salvador;formaciondocente.edu.sv;151398;1080;1920
Nordamerika;El Salvador;ganaplay.sv;64856;1080;1920
Nordamerika;El Salvador;go.ak.sv;8511;1080;1920
Nordamerika;El Salvador;hushpuppies.sv;1298286;8109;2310
Nordamerika;El Salvador;idiomas.catolica.edu.sv;227218;1080;1920
Nordamerika;El Salvador;juega.loto.sv;397371;2161;1920
Nordamerika;El Salvador;login.gob.sv;87864;1080;1920
Nordamerika;El Salvador;loto.sv;3024812;2387;1920
Nordamerika;El Salvador;m.dale.sv;14981;1080;1920
Nordamerika;El Salvador;marykay.sv;1530474;2328;1920
Nordamerika;El Salvador;mi.tigo.com.sv;86636;1080;1920
Nordamerika;El Salvador;migracionlaboral.mtps.gob.sv;99102;1080;1920
Nordamerika;El Salvador;moodle.unasa.edu.sv;240852;1186;1920
Nordamerika;El Salvador;moviclub.movistar.com.sv;1447969;2369;1920
Nordamerika;El Salvador;movistar.com.sv;2065700;4331;1920
Nordamerika;El Salvador;opinion.salud.gob.sv;86649;1080;1920
Nordamerika;El Salvador;pagos.wompi.sv;164501;1080;1920
Nordamerika;El Salvador;paquetes1.miclaro.com.sv;47810;1080;1920
Nordamerika;El Salvador;paquetes2.miclaro.com.sv;10867;1080;1920
Nordamerika;El Salvador;par2.sv;1892846;4460;1920
Nordamerika;El Salvador;portal.isss.gob.sv;1097752;1080;1920
Nordamerika;El Salvador;portal.utec.edu.sv;61150;1080;1920
Nordamerika;El Salvador;portaldgii.mh.gob.sv;12055;1080;1920
Nordamerika;El Salvador;radios.com.sv;320136;1643;1920
Nordamerika;El Salvador;simmow.salud.gob.sv;86623;1080;1920
Nordamerika;El Salvador;simple.sv;1672308;2915;1920
Nordamerika;El Salvador;simulacro.proteccioncivil.gob.sv;30378;1080;1920
Nordamerika;El Salvador;sis-hrosales.salud.gob.sv;86719;1080;1920
Nordamerika;El Salvador;sis-hsanrafael.salud.gob.sv;86668;1080;1920
Nordamerika;El Salvador;sis-hsantaana.salud.gob.sv;86347;1080;1920
Nordamerika;El Salvador;sne.csj.gob.sv;86745;1080;1920
Nordamerika;El Salvador;soporte-crest.mined.gob.sv;43452;1080;1920
Nordamerika;El Salvador;ss.isss.gob.sv;235826;1556;1920
Nordamerika;El Salvador;uv.utecvirtual.edu.sv;298137;1269;1920
Nordamerika;El Salvador;webdesktop.ufg.edu.sv;223781;1080;1920
Nordamerika;El Salvador;wsclass.uees.edu.sv;18453;1205;1920
Nordamerika;El Salvador;www.almacenestropigas.com.sv;6393890;8629;1920
Nordamerika;El Salvador;www.amway.com.sv;47718;1080;1920
Nordamerika;El Salvador;www.betpro.sv;8511;1080;1920
Nordamerika;El Salvador;www.claro.com.sv;1831705;5722;1920
Nordamerika;El Salvador;www.cnr.gob.sv;1037363;4134;1920
Nordamerika;El Salvador;www.confia.com.sv;425013;2894;1920
Nordamerika;El Salvador;www.cvirtualuees.edu.sv;1073466;1080;1920
Nordamerika;El Salvador;www.davivienda.com.sv;83743;1080;1920
Nordamerika;El Salvador;www.e.cnr.gob.sv;94560;1081;1920
Nordamerika;El Salvador;www.fiscalia.gob.sv;37618;1080;1920
Nordamerika;El Salvador;www.fsv.gob.sv;610331;1080;1920
Nordamerika;El Salvador;www.isss.gob.sv;4538169;3427;1920
Nordamerika;El Salvador;www.itca.edu.sv;1790251;2141;1920
Nordamerika;El Salvador;www.locanto.com.sv;44177;1080;1920
Nordamerika;El Salvador;www.maxidespensa.com.sv;1006494;7556;6750
Nordamerika;El Salvador;www.mined.gob.sv;1267107;2976;1935
Nordamerika;El Salvador;www.movistar.com.sv;2065700;4331;1920
Nordamerika;El Salvador;www.registroacademico.catolica.edu.sv;995226;2342;1920
Nordamerika;El Salvador;www.salud.gob.sv;86664;1080;1920
Nordamerika;El Salvador;www.sertracen.com.sv;29865;1080;1920
Nordamerika;El Salvador;www.sportline.com.sv;39094;1080;1920
Nordamerika;El Salvador;www.steren.com.sv;1060232;3565;1920
Nordamerika;El Salvador;www.tecoloco.com.sv;663657;3143;1920
Nordamerika;El Salvador;www.tigo.com.sv;1361010;3086;1920
Nordamerika;El Salvador;www.udb.edu.sv;2336139;4930;1920
Nordamerika;El Salvador;www.udbvirtual.edu.sv;750803;6711;1920
Nordamerika;El Salvador;www.unmejorempleo.com.sv;546670;2315;1920
Nordamerika;El Salvador;www.usam.edu.sv;3063363;3184;1920
Nordamerika;El Salvador;www.utec.edu.sv;5255604;5231;1920
Nordamerika;El Salvador;www.utecvirtual.edu.sv;2683496;3033;1950
Nordamerika;El Salvador;www.vidri.com.sv;86185;1080;1920
Nordamerika;El Salvador;www.walmart.com.sv;884664;7168;1920
Nordamerika;El Salvador;www.wendys.com.sv;20801;1080;1920
Nordamerika;El Salvador;xiaomistore.com.sv;1047467;4571;1920
Europa;Frankreich;cfspart-idp.impots.gouv.fr;107554;1080;1920
Europa;Frankreich;cfspart.impots.gouv.fr;134812;1206;1920
Europa;Frankreich;oidc.franceconnect.gouv.fr;38279;1080;1920
Europa;Frankreich;voscomptesenligne.labanquepostale.fr;24837;1080;1920
Europa;Frankreich;www.bricodepot.fr;2052930;6286;1920
Europa;Frankreich;www.chronopost.fr;44656;1080;1920
Europa;Frankreich;www.conforama.fr;42957;1080;1920
Europa;Frankreich;www.electrodepot.fr;1035907;3963;1920
Europa;Frankreich;www.ffhandball.fr;5498133;6945;1920
Europa;Frankreich;www.folieporno.fr;1497899;2233;1920
Europa;Frankreich;www.franceinfo.fr;3330830;22626;1920
Europa;Frankreich;www.grazia.fr;2053499;9812;1920
Europa;Frankreich;www.huffingtonpost.fr;1651271;10780;1920
Europa;Frankreich;www.lanouvellerepublique.fr;47758;1080;1920
Europa;Frankreich;www.lassuranceretraite.fr;829320;3458;1920
Europa;Frankreich;www.legifrance.gouv.fr;47367;1080;1920
Europa;Frankreich;www.messagerie.bbox.bouyguestelecom.fr;980937;1126;1920
Europa;Frankreich;www.pappers.fr;43752;1080;1920
Europa;Frankreich;www.pokepedia.fr;927862;2177;1920
Europa;Frankreich;www.pornoplus.fr;4997769;8836;1920
Europa;Frankreich;www.rugbyrama.fr;5565475;21099;1920
Europa;Frankreich;www.service-public.gouv.fr;793350;4305;1920
Europa;Frankreich;www.tube8.fr;107380;3770;1920
Europa;Frankreich;www.veepee.fr;2394310;6440;1920
Europa;Frankreich;www.zone-turf.fr;814957;2591;1920
Afrika;Ghana;1xbet.com.gh;8511;1080;1920
Afrika;Ghana;590mobile.com.gh;3591086;3120;1920
Afrika;Ghana;admission.coeportal.edu.gh;573605;1080;1920
Afrika;Ghana;admissions.ug.edu.gh;5496668;4970;1932
Afrika;Ghana;app.htu.edu.gh;180350;2543;1920
Afrika;Ghana;app.tatu.edu.gh;135944;2261;1920
Afrika;Ghana;apply.scholarships.gov.gh;881437;1102;1920
Afrika;Ghana;apply.yea.gov.gh;520740;1367;1920
Afrika;Ghana;apps.knust.edu.gh;623300;1400;1920
Afrika;Ghana;atu.edu.gh;3474209;5651;1920
Afrika;Ghana;betwinner.com.gh;741539;1080;1920
Afrika;Ghana;books.google.com.gh;31101;1080;1920
Afrika;Ghana;broadband.mtn.com.gh;37905;1080;1920
Afrika;Ghana;ccc.nhia.gov.gh;76331;1080;1920
Afrika;Ghana;cg.mtn.com.gh;30795;1080;1920
Afrika;Ghana;cohk.edu.gh;3563951;3970;1920
Afrika;Ghana;connect.ktu.edu.gh;24288;1080;1920
Afrika;Ghana;curriculumresources.edu.gh;464680;1430;1920
Afrika;Ghana;egovonline.gegov.gov.gh;11612;1080;1920
Afrika;Ghana;exams.ntc.gov.gh;818788;1080;1920
Afrika;Ghana;ga.mil.gh;9017508;5191;1920
Afrika;Ghana;gafonline.mil.gh;2891034;5503;2133
Afrika;Ghana;gameworld.mtn.com.gh;391765;1080;1920
Afrika;Ghana;gcuc.edu.gh;5358408;7873;1920
Afrika;Ghana;gnsa.gov.gh;1392047;6813;1920
Afrika;Ghana;goldbod.gov.gh;1804147;6364;1920
Afrika;Ghana;hbdrp.bdr.gov.gh;206493;1080;1920
Afrika;Ghana;ibanking.stanbic.com.gh;8512;1080;1920
Afrika;Ghana;icampus.atu.edu.gh;65417;1080;1920
Afrika;Ghana;icc.energycom.gov.gh;121344;1080;1920
Afrika;Ghana;ienabler.ug.edu.gh;24907;1080;1920
Afrika;Ghana;jforce.jumia.com.gh;62202;1080;1920
Afrika;Ghana;jiji.com.gh;41807;1080;1920
Afrika;Ghana;keedbet.com.gh;14301;1098;1920
Afrika;Ghana;maxbuy.com.gh;780426;6183;1920
Afrika;Ghana;melbet.com.gh;130001;1978;1920
Afrika;Ghana;mobilife.enterprisegroup.net.gh;1303667;2943;1920
Afrika;Ghana;momomerchantapplication.mtn.com.gh;38729;1080;1920
Afrika;Ghana;moodle.csuc.edu.gh;1342175;1080;1920
Afrika;Ghana;mtn.com.gh;3822539;3858;1920
Afrika;Ghana;my.jumia.com.gh;86536;1080;1920
Afrika;Ghana;ntc.gov.gh;1248308;9548;1920
Afrika;Ghana;oms.jumia.com.gh;34675;1080;1920
Afrika;Ghana;online.dvla.gov.gh;46376;1080;1920
Afrika;Ghana;online.prudential.com.gh;1294850;8963;1920
Afrika;Ghana;passport.mfa.gov.gh;259096;1080;1920
Afrika;Ghana;play.telecel.com.gh;981411;1604;1920
Afrika;Ghana;portal.healthtraining.gov.gh;17334;1080;1920
Afrika;Ghana;posting.gnsa.gov.gh;183683;1589;1920
Afrika;Ghana;pridespins.com.gh;226101;2439;1920
Afrika;Ghana;pws.police.gov.gh;208878;1080;1920
Afrika;Ghana;radio.com.gh;325046;1639;1920
Afrika;Ghana;recruit.apply.mil.gh;1869581;1080;1920
Afrika;Ghana;sakai.ug.edu.gh;84104;1080;1920
Afrika;Ghana;staff.ecg.com.gh;112616;1080;1926
Afrika;Ghana;sts.ug.edu.gh;779104;1080;1920
Afrika;Ghana;stu.edu.gh;2663850;5923;1920
Afrika;Ghana;student.kstu.edu.gh;74505;1080;1920
Afrika;Ghana;studentportal.jackson.edu.gh;190307;1080;1935
Afrika;Ghana;students.uhas.edu.gh;61702;1080;1920
Afrika;Ghana;suite.uew.edu.gh;1131093;1080;1920
Afrika;Ghana;tpg.ntc.gov.gh;130818;1080;1920
Afrika;Ghana;ucm.uds.edu.gh;1326988;2313;1928
Afrika;Ghana;umis.ubids.edu.gh;32570;1080;1920
Afrika;Ghana;up2u.mtn.com.gh;37733;1080;1920
Afrika;Ghana;www.590mobile.com.gh;3590056;3120;1920
Afrika;Ghana;www.betfox.com.gh;87080;1080;1920
Afrika;Ghana;www.betika.com.gh;15069;1080;1920
Afrika;Ghana;www.betpawa.com.gh;164882;1080;1920
Afrika;Ghana;www.betway.com.gh;263591;1666;1920
Afrika;Ghana;www.cssps.gov.gh;13186;1080;1920
Afrika;Ghana;www.electromart.com.gh;3080255;9365;1920
Afrika;Ghana;www.flashscore.com.gh;1658718;9275;1920
Afrika;Ghana;www.gcbbank.com.gh;2748951;2980;1920
Afrika;Ghana;www.ghana.gov.gh;1581641;1648;1920
Afrika;Ghana;www.ghaneps.gov.gh;236689;1080;1920
Afrika;Ghana;www.goldengames.com.gh;8511;1080;1920
Afrika;Ghana;www.graphic.com.gh;1468468;4058;1920
Afrika;Ghana;www.jobberman.com.gh;1382768;3948;1920
Afrika;Ghana;www.jumia.com.gh;39897;1080;1920
Afrika;Ghana;www.locanto.com.gh;44598;1080;1920
Afrika;Ghana;www.luckywin.com.gh;603098;1080;1920
Afrika;Ghana;www.pulse.com.gh;3229811;5460;1920
Afrika;Ghana;www.ubuy.com.gh;85560;1136;1920
Afrika;Ghana;www.uew.edu.gh;5927877;5868;1920
Afrika;Ghana;www.ug.edu.gh;1666784;4981;1920
Afrika;Ghana;www.wakanow.com.gh;1821016;4239;1920
Afrika;Ghana;www.winslots.com.gh;642160;1080;1920
Afrika;Ghana;yen.com.gh;31407;1088;1920
Nordamerika;Guatemala;agentesbiafiliados.bi.com.gt;45103;1080;1920
Nordamerika;Guatemala;agn.gt;1770775;5021;1920
Nordamerika;Guatemala;alumnos.intecap.edu.gt;21879;1080;1920
Nordamerika;Guatemala;apps2.mineduc.gob.gt;8511;1080;1920
Nordamerika;Guatemala;aulavirtualeep.ingenieria.usac.edu.gt;52512;1080;1920
Nordamerika;Guatemala;aulavirtualfahusac.usac.edu.gt;912112;1112;1920
Nordamerika;Guatemala;bancavirtual.banrural.com.gt;293796;1080;1920
Nordamerika;Guatemala;books.google.com.gt;31288;1080;1920
Nordamerika;Guatemala;casamedica.com.gt;1012864;4654;1920
Nordamerika;Guatemala;cinepolis.com.gt;3952186;3002;1920
Nordamerika;Guatemala;compras.tigo.com.gt;12910;1080;1920
Nordamerika;Guatemala;consulta.rgp.org.gt;296159;1080;1920
Nordamerika;Guatemala;controlacad.usac.edu.gt;70751;1080;1920
Nordamerika;Guatemala;cursos.udv.edu.gt;926333;1596;1920
Nordamerika;Guatemala;declaraguate.sat.gob.gt;48227;1080;1920
Nordamerika;Guatemala;domicilio.mcdonalds.com.gt;21409;1080;1920
Nordamerika;Guatemala;edusa.educativo.gt;1214712;1080;1920
Nordamerika;Guatemala;efajacaltenango.edu.gt;1309269;1641;1920
Nordamerika;Guatemala;emisoras.com.gt;331190;1667;1920
Nordamerika;Guatemala;eportal.registromercantil.gob.gt;2280954;1080;1920
Nordamerika;Guatemala;eportal.renap.gob.gt;570113;1558;1920
Nordamerika;Guatemala;eps.ingenieria.usac.edu.gt;1258089;3691;1920
Nordamerika;Guatemala;farm3.sat.gob.gt;45327;1080;1920
Nordamerika;Guatemala;farmaciasavefenix.gt;2040019;4309;1920
Nordamerika;Guatemala;felgtaws.digifact.com.gt;32594;1080;1920
Nordamerika;Guatemala;formacion.contraloria.gob.gt;86760;1080;1920
Nordamerika;Guatemala;gnc.com.gt;5686040;8417;1920
Nordamerika;Guatemala;id.tigo.com.gt;13798;1080;1920
Nordamerika;Guatemala;instructores.intecap.edu.gt;22268;1080;1920
Nordamerika;Guatemala;ishop.gt;1121653;6060;1920
Nordamerika;Guatemala;lahora.gt;10715;1080;1920
Nordamerika;Guatemala;marcas.cinepolis.com.gt;13186;1080;1920
Nordamerika;Guatemala;mcdonalds.com.gt;1178219;2716;1920
Nordamerika;Guatemala;mi.tigo.com.gt;12910;1080;1920
Nordamerika;Guatemala;mi.urural.edu.gt;53768;1080;1920
Nordamerika;Guatemala;micuenta.tigo.com.gt;530991;1121;1920
Nordamerika;Guatemala;mooc.ceat.url.edu.gt;13186;1080;1920
Nordamerika;Guatemala;oxdea.gt;993089;2761;1920
Nordamerika;Guatemala;paquetes1.miclaro.com.gt;47938;1080;1920
Nordamerika;Guatemala;paquetes2.miclaro.com.gt;47990;1080;1920
Nordamerika;Guatemala;policiales.pnc.gob.gt;46609;1080;1920
Nordamerika;Guatemala;portal.muniantigua.gob.gt;444409;1080;1920
Nordamerika;Guatemala;portal.oj.gob.gt;22016;1080;1920
Nordamerika;Guatemala;portal.sat.gob.gt;44707;1080;1920
Nordamerika;Guatemala;primeringreso.ingenieria.usac.edu.gt;1142577;4027;1920
Nordamerika;Guatemala;radd1.virtual.usac.edu.gt;160100;1080;1920
Nordamerika;Guatemala;radd4.virtual.usac.edu.gt;160102;1080;1920
Nordamerika;Guatemala;radd5.virtual.usac.edu.gt;160091;1080;1920
Nordamerika;Guatemala;registro.usac.edu.gt;862174;1161;1920
Nordamerika;Guatemala;siges.minfin.gob.gt;45476;1080;1920
Nordamerika;Guatemala;siif.usac.edu.gt;121083;1080;1920
Nordamerika;Guatemala;sire.mineduc.gob.gt;39325;1080;1920
Nordamerika;Guatemala;siti.usac.edu.gt;2151795;2518;1920
Nordamerika;Guatemala;ssb8.upana.edu.gt;25957;1080;1920
Nordamerika;Guatemala;suzuki.com.gt;2465319;8550;1920
Nordamerika;Guatemala;transmisiones.guatemala2025.gt;405010;1144;1920
Nordamerika;Guatemala;uedi.ingenieria.usac.edu.gt;422719;4068;1920
Nordamerika;Guatemala;universidadregional.eesj.edu.gt;40694;1140;1920
Nordamerika;Guatemala;vocacional.usac.edu.gt;134627;1080;1920
Nordamerika;Guatemala;web.hpc.com.gt;463679;1080;1920
Nordamerika;Guatemala;www.almacenestropigas.com.gt;5537370;6904;1920
Nordamerika;Guatemala;www.amway.com.gt;47507;1080;1920
Nordamerika;Guatemala;www.bam.com.gt;1660283;3510;1920
Nordamerika;Guatemala;www.bancopromerica.com.gt;1406443;3573;1920
Nordamerika;Guatemala;www.banrural.com.gt;2631460;4836;1920
Nordamerika;Guatemala;www.bibanking.bi.com.gt;966263;1080;1920
Nordamerika;Guatemala;www.bienlinea.bi.com.gt;1045373;1145;1920
Nordamerika;Guatemala;www.claro.com.gt;2648476;6160;1920
Nordamerika;Guatemala;www.cyberdays.gt;1168674;4680;1920
Nordamerika;Guatemala;www.dominos.com.gt;2207636;2053;1920
Nordamerika;Guatemala;www.eticket.gt;1253904;1918;1920
Nordamerika;Guatemala;www.farmaciasgaleno.com.gt;1623477;3354;1920
Nordamerika;Guatemala;www.gtc.com.gt;1806302;6874;1920
Nordamerika;Guatemala;www.guatecompras.gt;48099;1080;1920
Nordamerika;Guatemala;www.guatemala2025.gt;3291877;6376;2050
Nordamerika;Guatemala;www.interbanking.com.gt;23874;1080;1920
Nordamerika;Guatemala;www.kemik.gt;1216004;2335;1920
Nordamerika;Guatemala;www.locanto.com.gt;44143;1080;1920
Nordamerika;Guatemala;www.max.com.gt;4370525;5841;1920
Nordamerika;Guatemala;www.nissan.com.gt;2388416;2651;1920
Nordamerika;Guatemala;www.novex.com.gt;2054274;2762;1920
Nordamerika;Guatemala;www.paginasamarillas.com.gt;1950440;2162;1920
Nordamerika;Guatemala;www.pierrecardin.com.gt;3047211;3917;1920
Nordamerika;Guatemala;www.pizzapizza.com.gt;1091410;1771;1920
Nordamerika;Guatemala;www.rgp.org.gt;167908;2455;1920
Nordamerika;Guatemala;www.roblex.robles.edu.gt;91623;1080;1920
Nordamerika;Guatemala;www.steren.com.gt;43560;1080;1920
Nordamerika;Guatemala;www.tecoloco.com.gt;654588;3143;1920
Nordamerika;Guatemala;www.tigo.com.gt;86820;1080;1920
Nordamerika;Guatemala;www.upana.edu.gt;5511802;8342;1920
Nordamerika;Guatemala;www.url.edu.gt;1926745;12254;1920
Nordamerika;Guatemala;www.walmart.com.gt;701765;7105;1920
Nordamerika;Honduras;acosa.com.hn;8511;1080;1920
Nordamerika;Honduras;activate.tigo.com.hn;16328;1080;1920
Nordamerika;Honduras;admisiones.unah.edu.hn;1301544;4495;1920
Nordamerika;Honduras;aolcorporativo.bancatlan.hn;23874;1080;1920
Nordamerika;Honduras;aolpyme.bancatlan.hn;23874;1080;1920
Nordamerika;Honduras;app.ip.gob.hn;239415;1080;1920
Nordamerika;Honduras;ayuda.tigo.com.hn;15358;1080;1920
Nordamerika;Honduras;bpenlinea.banpais.hn;11103;1080;1920
Nordamerika;Honduras;cablecolor.hn;1289425;3265;1920
Nordamerika;Honduras;campus.ujcv.edu.hn;58061;1080;1920
Nordamerika;Honduras;censo.cne.hn;85251;1080;1920
Nordamerika;Honduras;cevirtual.se.gob.hn;27676;1080;1920
Nordamerika;Honduras;cinepolis.com.hn;3306198;2997;1920
Nordamerika;Honduras;claroventas.com.hn;44322;1080;1920
Nordamerika;Honduras;conex.rnp.hn;34520;1080;1920
Nordamerika;Honduras;digital.ficohsa.hn;12860;1080;1920
Nordamerika;Honduras;empleoconecta.hn;378566;3355;1920
Nordamerika;Honduras;empleos.hn;1130356;5085;1924
Nordamerika;Honduras;enlinea.davivienda.com.hn;84018;1080;1920
Nordamerika;Honduras;entregadni.rnp.hn;13468;1080;1920
Nordamerika;Honduras;evirtual-sl.upnfm.edu.hn;47418;1080;1920
Nordamerika;Honduras;evirtual.fundaupn.edu.hn;826077;2328;1920
Nordamerika;Honduras;filialelectronica.hn;759739;1080;1920
Nordamerika;Honduras;gamestation.hn;1716812;2431;1920
Nordamerika;Honduras;ibertel.se.gob.hn;11780;1080;1920
Nordamerika;Honduras;id.tigo.com.hn;13798;1080;1920
Nordamerika;Honduras;juega.loto.hn;719736;2532;1920
Nordamerika;Honduras;kaus.upnfm.edu.hn;8511;1080;1920
Nordamerika;Honduras;loto.hn;1744897;4493;1920
Nordamerika;Honduras;mail.unah.edu.hn;1144552;1080;1920
Nordamerika;Honduras;maxidespensa.com.hn;1783219;3274;1920
Nordamerika;Honduras;mi.tigo.com.hn;86639;1080;1920
Nordamerika;Honduras;mitienda.tigo.com.hn;13316;1080;1920
Nordamerika;Honduras;moodle.unag.edu.hn;2316215;1291;1920
Nordamerika;Honduras;noticias247.hn;2419922;5026;1920
Nordamerika;Honduras;oficinavirtual.sar.gob.hn;11145;1080;1920
Nordamerika;Honduras;papeletas.cne.hn;318576;1080;1920
